date,fips,county,tests,cases,recovered,deaths
NA,19153,Polk,295504,58183,57107,638
NA,19113,Linn,125806,21173,20578,339
NA,19163,Scott,93815,20285,19858,244
NA,19013,Black Hawk,74573,16053,15531,311
NA,19193,Woodbury,63431,15227,14937,230
NA,19103,Johnson,86257,14607,14411,85
NA,19061,Dubuque,60521,13494,13169,211
NA,19049,Dallas,57762,11283,11096,99
NA,19155,Pottawattamie,50177,11212,10981,173
NA,19169,Story,59048,10707,10578,48
NA,19181,Warren,29965,5831,5694,91
NA,19045,Clinton,24854,5613,5476,93
NA,19033,Cerro Gordo,26796,5520,5324,93
NA,19167,Sioux,16973,5168,5078,74
NA,19187,Webster,22236,5146,5033,94
NA,19139,Muscatine,23031,4875,4717,106
NA,19127,Marshall,22813,4862,4764,76
NA,19057,Des Moines,22662,4667,4532,70
NA,19179,Wapello,19686,4334,4182,122
NA,19021,Buena Vista,15453,4261,4207,40
NA,19099,Jasper,19524,4207,4123,72
NA,19149,Plymouth,13904,4028,3933,81
NA,19111,Lee,16956,3813,3718,56
NA,19125,Marion,17168,3659,3571,76
NA,19105,Jones,10702,3008,2936,57
NA,19087,Henry,11658,2940,2887,37
NA,19017,Bremer,13018,2877,2790,60
NA,19027,Carroll,11943,2868,2812,52
NA,19015,Boone,14738,2684,2623,34
NA,19047,Crawford,9248,2678,2626,40
NA,19011,Benton,13643,2585,2511,55
NA,19183,Washington,12642,2568,2497,51
NA,19059,Dickinson,11048,2493,2445,44
NA,19123,Mahaska,11168,2322,2251,51
NA,19097,Jackson,9793,2252,2183,42
NA,19041,Clay,8923,2165,2132,27
NA,19109,Kossuth,8387,2162,2101,66
NA,19171,Tama,8922,2116,2025,71
NA,19055,Delaware,8566,2109,2052,42
NA,19141,O'Brien,6990,1997,1936,61
NA,19191,Winneshiek,10942,1977,1935,35
NA,19145,Page,6653,1945,1909,22
NA,19019,Buchanan,10076,1930,1878,33
NA,19031,Cedar,9731,1919,1877,23
NA,19083,Hardin,9056,1873,1817,44
NA,19065,Fayette,9855,1863,1814,43
NA,19197,Wright,8228,1857,1812,40
NA,19079,Hamilton,8027,1817,1757,51
NA,19085,Harrison,6783,1800,1723,73
NA,19043,Clayton,7642,1710,1649,57
NA,19023,Butler,7466,1659,1613,35
NA,19121,Madison,8368,1645,1612,19
NA,19129,Mills,7976,1632,1604,24
NA,19067,Floyd,8249,1628,1572,42
NA,19035,Cherokee,6289,1593,1550,38
NA,19119,Lyon,5018,1588,1544,41
NA,19157,Poweshiek,9401,1569,1522,36
NA,19005,Allamakee,6576,1525,1462,52
NA,19081,Hancock,6497,1499,1451,34
NA,19095,Iowa,8655,1498,1469,24
NA,19189,Winnebago,6729,1442,1395,31
NA,19029,Cass,6722,1392,1341,54
NA,19025,Calhoun,5607,1389,1373,13
NA,19075,Grundy,6097,1371,1333,33
NA,19063,Emmet,5498,1358,1298,41
NA,19101,Jefferson,8344,1335,1300,35
NA,19165,Shelby,5804,1313,1278,37
NA,19161,Sac,5652,1307,1287,20
NA,19175,Union,6945,1299,1253,35
NA,19115,Louisa,5759,1297,1236,49
NA,19007,Appanoose,6433,1290,1230,49
NA,19131,Mitchell,5727,1266,1232,43
NA,19037,Chickasaw,5801,1245,1229,17
NA,19069,Franklin,5810,1233,1179,23
NA,19077,Guthrie,6125,1229,1194,32
NA,19091,Humboldt,4956,1195,1166,26
NA,19147,Palo Alto,4740,1135,1104,23
NA,19089,Howard,4868,1050,1023,22
NA,19137,Montgomery,4510,1036,997,38
NA,19039,Clarke,5206,1009,979,24
NA,19107,Keokuk,4527,963,932,32
NA,19135,Monroe,3753,962,924,30
NA,NA,Pending Investigation,4307,956,942,0
NA,19093,Ida,3534,915,866,35
NA,19001,Adair,3821,873,836,32
NA,19151,Pocahontas,3620,858,837,22
NA,19051,Davis,3753,852,809,25
NA,19133,Monona,3972,829,800,31
NA,19143,Osceola,2685,790,775,16
NA,19073,Greene,4372,780,766,11
NA,19117,Lucas,4123,779,753,23
NA,19195,Worth,4113,759,744,8
NA,19173,Taylor,2673,667,650,12
NA,19071,Fremont,2837,626,617,9
NA,19053,Decatur,3763,615,605,9
NA,19177,Van Buren,2933,563,543,18
NA,19159,Ringgold,2525,563,539,24
NA,19185,Wayne,2675,544,516,23
NA,19009,Audubon,2875,528,500,10
NA,19003,Adams,1686,344,337,4
